RTF,FT4,FT3,TSH
0.2022022022022022,0.15218608806823322,2.233930730917093,0.09165246359547886
0.2032032032032032,0.15284199999689402,2.233748915117939,0.08422461306662414
0.2042042042042042,0.15350497922183637,2.233581057409493,0.08179396162344385
0.20520520520520522,0.15416844710494934,2.233416436674107,0.08012629339545116
0.2062062062062062,0.15483192839028867,2.2332545766932106,0.07889010206031548
0.2072072072072072,0.15549524498680867,2.233095297839875,0.07795794713916496
0.2082082082082082,0.1561999973074514,2.2329731301037548,0.10505799437545398
0.2092092092092092,0.156860269492855,2.2328044975701076,0.10351316360458326
0.21021021021021022,0.15752198394119177,2.2326502635185634,0.10267863386298733
0.2112112112112112,0.15818335419927138,2.232499103849768,0.10197066754702915
0.2122122122122122,0.15884433470490505,2.232350890553467,0.10136017233906584
0.2132132132132132,0.1595095711676065,2.2322132795094682,0.10361787152548144
0.21421421421421422,0.16016760309153916,2.232066994918943,0.10190869725152085
0.21521521521521522,0.16082611471458613,2.2319252898009347,0.10080041326894766
0.21621621621621623,0.16148463512795136,2.231787141103708,0.10001848468378734
0.2172172172172172,0.1621429714721541,2.2316521436506074,0.0994474704301954
0.2182182182182182,0.1627991318499895,2.2315176357986877,0.09788821292266292
0.21921921921921922,0.1634533946502599,2.2313847791378336,0.09547267083306024
0.22022022022022023,0.16411010129183842,2.2312578738510442,0.09487453653936719
0.22122122122122123,0.16476657262411815,2.231133804580502,0.09445531740868887
0.2222222222222222,0.1654227250576233,2.231012443300064,0.09416173795086231
0.22322322322322322,0.16607851263144804,2.2308937203745565,0.09396314131621232
0.22422422422422422,0.16673360261642906,2.230777405591302,0.09365007412534848
0.22522522522522523,0.16739535968998803,2.230670495413846,0.09763350001597555
0.22622622622622623,0.1680429538856615,2.230552707824404,0.09346145671780126
0.2272272272272272,0.16869713872353984,2.2304442407148874,0.09353217649548748
0.22822822822822822,0.16935049465310523,2.2303380557697072,0.09340162847293003
0.22922922922922923,0.17000323630439435,2.2302342742521093,0.09320152127329413
0.23023023023023023,0.17066012607216519,2.230136817911837,0.09574410671067413
0.23123123123123124,0.1713072773398062,2.230034120372642,0.0928314070462406
0.23223223223223222,0.17197322867427786,2.2299550026898167,0.10091052687282084
0.23323323323323322,0.17262257892084593,2.2298584689697485,0.09992708121830392
0.23423423423423423,0.1732718095919449,2.2297650374642695,0.09914322548292731
